facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
Emmanuel Clinic (Koro) HC II,IewGdN6LaWm,Clinic,PFP,2.667132,32.299247,Acholi,Non-Functional
Koro Abili HC II,oYdsJ8kS1JS,HC II,GOV,2.658896,32.326059,Acholi,Functional
Lapainat HC III,EsXcenXz99W,HC III,GOV,2.724769,32.35761,Acholi,Functional
Don Bosco Zati HC II,G5TWtCf4cuS,HC II,PNFP,NA,NA,Acholi,Functional
Gracious Clinic Laminadere,yliSQxc1HA2,HC II,PNFP,NA,NA,Acholi,Functional
Lanenober HC III,ede2KlZ1gtL,HC III,GOV,2.631698,32.419579,Acholi,Functional
Lujorongole HC II,Fw6WydOY9UR,HC II,GOV,2.629734,32.364352,Acholi,Functional
Trinity Medical Clinic (Lakwana) HC II,zhEQbWf7vYg,Clinic,PFP,NA,NA,Acholi,Non-Functional
Lukwir HC II,Uu40YoS0Mvr,HC II,GOV,2.732561,32.481155,Acholi,Functional
Dream Centre HC III,fLGGzlZfyOJ,HC III,PNFP,2.686525,32.446886,Acholi,Functional
Loyoajonga HC III,SsSHoj0KsxS,HC III,GOV,2.750251,32.547627,Acholi,Functional
Clinic Wiya Agweng,yBp7s5Kti5g,Clinic,PFP,NA,NA,Acholi,Non-Functional
Lalogi HC IV,Dxbu2QPZahI,HC IV,GOV,2.632726,32.567344,Acholi,Functional
Vision Medical Centre HC II,mUIJECKoemN,HC II,PFP,0.334494,32.555262,Acholi,Non-Functional
Dino HC II,yEukLFOEQ1X,HC II,GOV,2.621961,32.746083,Acholi,Functional
Acet Community Oriented Clinic,aaEtUWpmosm,Clinic,PFP,2.686718,32.656759,Acholi,Non-Functional
St. Peters Awere HC II,avi5fZrFoo0,HC II,PNFP,2.683964,32.785912,Acholi,Functional
Vision Medical Centre,OPgM3GAJz1p,Clinic,PFP,NA,NA,Acholi,Non-Functional
Odek HC III,RyuiNh0Ldqs,HC III,GOV,2.68221,32.725901,Acholi,Functional
Lacor Opit HC III,uGfXrLtYv7J,HC III,PNFP,2.615221,32.475144,Acholi,Functional
Flama Uganda,UUxtPvznkZX,Clinic,PFP,2.612598,32.476495,Acholi,Non-Functional
Tegot HC II,I2psFCABsSs,HC II,GOV,2.605508,32.470651,Acholi,Functional
Ongako HC III,du8F23WZLMw,HC III,GOV,2.674801,32.229826,Acholi,Functional
St. Joseph Community Medical Centre Clinic,L4eGrjEGQTN,Clinic,PFP,NA,NA,Acholi,Non-Functional
Binya HC II,aGQqkkQQzXc,HC III,GOV,2.744559,32.666382,Acholi,Functional
Palenga HC II,xxukfjPreUj,HC II,GOV,2.622559,32.324292,Acholi,Functional
Okinga HC III,aCeYBPSHvrT,HC III,GOV,3.083369,32.843806,Acholi,Functional
Acholi-Bur HC III,KgFiiUmrRxI,HC III,GOV,3.154395,32.915702,Acholi,Functional
Aswa One Prison HC II,oTrkUug8GKl,HC II,GOV,NA,NA,Acholi,Functional
Amilobo HC II,DEr5sDrC7T2,HC II,GOV,3.062018,32.72508,Acholi,Functional
Wipolo HC II,ulDAVXJxs1W,HC II,GOV,2.930157,32.823187,Acholi,Functional
Pakeyo HC II,gauKKklh0wL,HC II,GOV,3.032471,32.770884,Acholi,Functional
Paibwor HC II,eSYuwIoNDh3,HC II,GOV,3.024839,32.756607,Acholi,Functional
Aswa Ranch HC II,SkWkhr3XlQR,HC II,GOV,3.040923,32.619288,Acholi,Functional
Angagura HC III,ygTUi4HvPHJ,HC III,GOV,2.966458,32.638649,Acholi,Functional
Lapulocwida HC II,lgz0xxaxfhr,HC III,GOV,2.884129,32.730742,Acholi,Functional
Lawiyeadul HC II,hhz818sQTkO,HC II,GOV,2.964946,32.696052,Acholi,Functional
Atanga HC III,SF33CGHTeUn,HC III,GOV,2.990852,32.723686,Acholi,Functional
Jafo Medical Centre Clinic,xutXNJwdyaK,Clinic,PFP,2.993298,32.72481,Acholi,Functional
Angole HC II,LFkCyiudO0u,HC II,GOV,2.668393,32.846943,Acholi,Functional
Bolo HC II,Mg3L2Y1ndt7,HC II,GOV,2.755214,32.779467,Acholi,Functional
Awere HC III,arbBXd1KN8n,HC III,GOV,2.68834,32.793896,Acholi,Functional
Lawire HC II,CADR9HaNyWH,HC II,GOV,3.00045,32.888468,Acholi,Functional
Jildo Irwa HC II,CHsbmLO3U5C,HC II,PNFP,3.025757,32.763769,Acholi,Non-Functional
Laguti HC III,ynatvEoBz7A,HC III,GOV,3.072358,32.82057,Acholi,Functional
Alim HC II,SFDIr8urO72,HC II,GOV,2.864301,32.956992,Acholi,Functional
Lapul HC III,UUt3ZtL1hIJ,HC III,GOV,2.887719,32.887902,Acholi,Functional
Latanya HC II,kBBhLlLFodJ,HC II,GOV,3.115505,33.055999,Acholi,Functional
Lagile HC II,go1XRnoCBUU,HC II,GOV,2.725819,32.854448,Acholi,Functional
Rackoko HC III,tGCoh0Vsdhj,HC III,PNFP,2.702108,32.945491,Acholi,Functional
Ogom HC III,au4iSDaT4wv,HC III,GOV,2.966836,33.085601,Acholi,Functional
Kineni Prision HC II,P2QYI0kDGW3,HC II,GOV,2.904616,33.127446,Acholi,Functional
5th Military Division HC IV,auzuV39xOTU,HC IV,GOV,2.775676,33.009925,Acholi,Functional
Kilak HC III,e2i5c23d8cq,HC III,GOV,2.764861,32.961964,Acholi,Functional
Tekworo Medical Care,UF0AZkzeYOC,HC II,PFP,2.879391,33.087564,Acholi,Functional
Numem Health Care Center Clinic,miIJ9LLUACg,Clinic,PFP,2.875514,33.084638,Acholi,Functional
Pader HC III,EsyH7yKQHiP,HC III,GOV,2.867762,33.083118,Acholi,Functional
Pader Maternity Home Clinic,ClqDZtVa7TE,Clinic,PFP,2.879627,33.085469,Acholi,Functional
Pader Police HC II,Ktv5BDJekYa,HC II,GOV,2.869072,33.087846,Acholi,Functional
Ultimate Choice Clinic,AQkq4eUmWyJ,Clinic,PFP,2.880784,33.087161,Acholi,Functional
Ogago HC II,cYnbNkuMQpk,HC II,GOV,2.977482,33.076247,Acholi,Functional
Paiula HC II,EUOiaQqxdtP,HC II,GOV,2.927385,33.004255,Acholi,Functional
Oryang HC II,Dm4qPjNc4bc,HC II,GOV,3.050607,32.988782,Acholi,Functional
Oguta HC II,ZVgz9dP8OF6,HC II,GOV,3.026266,32.921913,Acholi,Functional
Labora Clinic,tR6T1FslkZe,Clinic,PFP,2.955975,32.938145,Acholi,Functional
Pajule Medical Center,LXZMPXTcLLr,Clinic,PFP,2.957778,32.938286,Acholi,Functional
Mary Immaculate HC II,QyscUadfYko,HC II,PNFP,2.952426,32.932311,Acholi,Functional
Niye HC II,bKzZqsPr8zk,Clinic,PFP,2.957635,32.937276,Acholi,Non-Functional
Pajule HC IV,NiSWW2k1Hqt,HC IV,GOV,2.975323,32.934649,Acholi,Functional
Porogali HC II,thLFkOYAEEl,HC II,GOV,3.068967,32.922015,Acholi,Functional
Latigi HC II,Z0euhskPX5T,HC II,GOV,3.104209,32.968084,Acholi,Functional
Dure HC II,Du5ZInfaPW0,HC II,GOV,3.205507,32.929627,Acholi,Functional
Pader Prison HC II,wAhWIDAZWJ6,HC II,GOV,NA,NA,Acholi,Functional
Ogonyo HC III,afJ9NgYTYDa,HC III,GOV,2.600388,33.013026,Acholi,Functional
All Saints Puranga HC II,M2Es7QYNu3D,HC II,GOV,2.616332,32.942169,Acholi,Functional
Oret HC II,vRuSmYiqAwZ,HC II,GOV,2.593461,33.064281,Acholi,Functional
Puranga HC III,flJx2pns0FY,HC III,GOV,2.618449,32.941088,Acholi,Functional
Bihanga HC III,Fi6rNyCYxsL,HC III,GOV,-0.276454,30.356244,Ankole,Functional
Bihanga HC III,rQkhTj9VFoS,HC III,GOV,0.206015,30.632388,Ankole,Functional
Bitsya HC III,EqekiAuWsDE,HC III,GOV,-0.304083,30.442912,Ankole,Functional
Mushasha HC III,G4f4AEuBQk9,HC III,GOV,-0.298285,30.464958,Ankole,Functional
Rushambya HC II,aYs22KZ2BES,HC III,GOV,-0.414407,30.254215,Ankole,Functional
Malinde HC II,N8y4APW3bwq,HC II,PFP,-0.315416,30.307956,Ankole,Non-Functional
Engaju HC III,DIE1bNkw04b,HC III,GOV,-0.327039,30.3236,Ankole,Functional
Karungu (Buhweju) HC III,Q2xPLKiCPXu,HC III,GOV,-0.342723,30.477002,Ankole,Functional
Tumu Hospital,E4Vcl5DBfpq,General Hospital,PNFP,-0.368255,30.493652,Ankole,Functional
Butare HC III,RndGp2J7TuE,HC III,PNFP,-0.331419,30.405934,Ankole,Functional
Kiyanja HC II,qjWCCeS39HE,HC III,GOV,-0.284811,30.309332,Ankole,Functional
Nsiika HC IV,oFMf9UXgoOr,HC IV,GOV,-0.365457,30.438342,Ankole,Functional
Buhweju Prison HC II,TTxb0snZcXk,HC II,GOV,NA,NA,Ankole,Functional
Buredo HC II,a7VqYp7reP4,HC II,PNFP,-0.412183,30.31846,Ankole,Functional
Burere HC III,bYYKbpHb8Y7,HC III,GOV,-0.409131,30.333398,Ankole,Functional
Nyakaziba HC II,DcfZGWaRb5z,HC II,PFP,-0.295982,30.343352,Ankole,Functional
Rwanyamabare HC II,lKe84qZSuYD,HC III,GOV,-0.336896,30.367098,Ankole,Functional
Kikamba HC II,LhE35B3jIFx,HC II,PNFP,-0.394272,30.303254,Ankole,Functional
Beverly HC II,kR6RZOJffVY,HC II,PNFP,-0.365927,30.30884,Ankole,Functional
Kyeyare HC II,loYUJYilHdx,HC II,GOV,-0.418256,30.438516,Ankole,Functional
Bwoga HC II,t8zaoJYNXPM,HC II,GOV,-0.421536,30.399409,Ankole,Functional
Bitooma HC III,IgKXuBYXQFl,HC III,PNFP,-0.425378,30.175037,Ankole,Functional
Kashambya (Bushenyi) HC III,tbnRIEGuscu,HC III,GOV,-0.412992,30.173222,Ankole,Functional
Numba HC II,D83eLvASVum,HC II,GOV,-0.616692,30.198712,Ankole,Functional
Kabushaho HC III,aXnnYprMwTq,HC III,GOV,-0.592071,30.185068,Ankole,Functional
Bushenyi Uganda Prisons HC III,soO4xwuSfkS,HC III,GOV,-0.546205,30.189396,Ankole,Functional
Ruharo HC II,WrPD0DLGOGu,HC II,GOV,-0.57231,30.15307,Ankole,Functional
Reproductive Health Uganda (Bushenyi) HC II,aB4KbCA8Uj6,HC II,PNFP,-0.539104,30.189592,Ankole,Functional
Kyeizooba Farmers Clinic,UoFAab7MNAo,Clinic,PFP,-0.540283,30.187495,Ankole,Functional
Bushenyi Ug. Women Prison HC II,cdVSJIameMk,HC II,GOV,NA,NA,Ankole,Functional
Bushenyi Police Station HC II,eYiJZrdc3Eh,HC II,GOV,-0.540787,30.185535,Ankole,Functional
Bushenyi Medical Center HC III,aJNgqIuVpYF,HC III,PNFP,-0.541484,30.193415,Ankole,Functional
Bushenyi HC IV,jmcxCPyDHHS,HC IV,GOV,-0.541949,30.196384,Ankole,Functional
Kainamo HC II,Wn69LukXv2f,HC II,GOV,-0.636588,30.161618,Ankole,Functional
St. Laura HC II,aIul7gx7RmZ,HC II,PNFP,-0.601472,30.147401,Ankole,Functional
Ryeishe HC III,jQ29gGaeT89,HC III,GOV,-0.608971,30.138384,Ankole,Functional
Doctors Case Medicals Ishaka HC III,weoytPabOJz,HC III,PNFP,NA,NA,Ankole,Functional
Kiu Teaching Hospital,sMYprHm7m3K,General Hospital,PFP,-0.540179,30.145864,Ankole,Functional
Ishaka Adventist Hospital,H61tgLIphOZ,General Hospital,PNFP,-0.544069,30.138068,Ankole,Functional
Kashenyi HC,iQFlnFR0d3Q,HC II,GOV,NA,NA,Ankole,Functional
Rushinya HC II,bSx9pG1hyaL,HC II,GOV,-0.49512,30.165326,Ankole,Functional
Kakanju HC III,VV5c8F4HVjw,HC III,GOV,-0.492908,30.19403,Ankole,Functional
Kakanju UMSC HC II,d2dmppHhFZO,HC II,PNFP,-0.516948,30.154025,Ankole,Functional
Nombe HC II,nHzEmzq98fZ,HC II,GOV,-0.467968,30.183276,Ankole,Functional
Nn Clinic,vzhSzVp6ULX,Clinic,PFP,-0.537379,30.121743,Ankole,Functional
Kajunju HC II,w4huKGNAmlZ,HC II,GOV,-0.464543,30.29147,Ankole,Functional
Kyabugimbi HC IV,ILr03pFmrva,HC IV,GOV,-0.496481,30.266036,Ankole,Functional
Kibazi HC III,DCbGH1zVHqq,HC III,GOV,-0.390207,30.134414,Ankole,Functional
Kyamuhunga HC III,aerTdJxlEQh,HC III,GOV,-0.453939,30.115952,Ankole,Functional
Comboni Hospital,OEhMLFc4vaU,General Hospital,PNFP,-0.441772,30.119149,Ankole,Functional
Ankole Tea Factory HC II,BoGS6ZmpQc2,HC II,PNFP,-0.420794,30.11169,Ankole,Functional
Igara Tea Factory HC II,Osw7UTwSksE,HC II,PNFP,-0.475595,30.1079,Ankole,Functional
Swazi HC II,KQt6eh1UGuS,HC II,GOV,-0.456902,30.09317,Ankole,Functional
Bwera HC II,R8KkhIkIqWE,HC II,GOV,-0.56674,30.233832,Ankole,Functional
Bushenyi-Buyanja HC II,f8JtBXP4GBx,HC II,GOV,-0.617702,30.235207,Ankole,Functional
Nyamiyaga HC II,RK1G89m13EH,HC II,GOV,-0.557405,30.249137,Ankole,Functional
Kyeizooba HC III,aL6mherCqRW,HC III,GOV,-0.565884,30.269669,Ankole,Functional
Nyabubare HC III,ci2uaeBv4Jg,HC III,GOV,-0.533324,30.062082,Ankole,Functional
Bushenyi-Kashozi HC II,IbBSyRlNvFK,HC II,GOV,-0.511083,30.084725,Ankole,Functional
Nyarugote HC II,wMiApjHnWVa,HC II,GOV,-0.497714,30.06265,Ankole,Functional
Butuuro Peoples Sacco Clinic,f5zHSADblXs,Clinic,PFP,NA,NA,Ankole,Non-Functional
Katungu (WAD) HC II,a1QYwgYBhMH,HC II,PNFP,-0.523378,30.231438,Ankole,Functional
Nyamiko HC III,tNKFVZxjvQt,HC III,GOV,-0.522008,30.215759,Ankole,Functional
Katungu Mission HC III,R43DSu1tUIj,HC III,PNFP,-0.541257,30.200215,Ankole,Functional
Ruhumuro HC III,bDQh7NSmTZd,HC III,GOV,-0.452957,30.21947,Ankole,Functional
Burungira HC II,PaDMXSrDug6,HC II,PNFP,-0.421344,30.237493,Ankole,Functional
Medicare Community Clinic,eg7f1iNIImj,HC II,PFP,-0.461562,30.155858,Ankole,Functional
Kashogashoga HC II,nZvq2rjbvF0,HC II,GOV,-0.534688,30.256927,Ankole,Functional
Rutooma HC III,VhmTaRQFWzt,HC III,GOV,-0.552402,30.292424,Ankole,Functional
Bugarama Medical Centre Clinic,Yts6VtyPYQ4,Clinic,PFP,NA,NA,Ankole,Non-Functional
Kakatsi HC II,USWKUPzsxnQ,HC II,GOV,-0.027623,30.448311,Ankole,Functional
Kabaare HC II,Kmw6iQfQA2L,HC II,GOV,-0.010545,30.473866,Ankole,Functional
Ibanda Karangara HC II,K9qEaNQI86x,HC II,GOV,-0.051046,30.524844,Ankole,Functional
Ibanda Bugarama HC II,WbjNyLLRjMh,HC II,GOV,-0.041493,30.501358,Ankole,Functional
Bisheshe HC III,iChSz9sMebA,HC III,GOV,-0.054594,30.489428,Ankole,Functional
Bigyera HC II,WsIQqOuUy8N,HC II,PNFP,-0.032789,30.459774,Ankole,Functional
Nsasi HC II,L2AawSLvQy5,HC II,GOV,-0.098658,30.527159,Ankole,Functional
Nyamirima HC II (Bufunda Division),I7jJnMfaKrv,HC II,GOV,-0.204897,30.529026000000002,Ankole,Functional
Rubaya HC II,hyxR1nRlnWf,HC II,GOV,-0.222356,30.471993,Ankole,Functional
Rwobuzizi HC II,sVLQBGByF0h,HC II,GOV,-0.093925,30.562779,Ankole,Functional
St. Mary's  Domiciliary Clinic,BI8hASfVUkv,Clinic,PFP,-0.13514,30.495426,Ankole,Functional
Nyabuhikye Prison HC II,gnahoaxeI4D,HC II,GOV,-0.178245,30.488989,Ankole,Functional
Bufunda HC III,Wmc36bI5m96,HC III,GOV,-0.136064,30.491708,Ankole,Functional
Christian Corps Clinic,GyYFMjJUPcX,Clinic,PFP,NA,NA,Ankole,Functional
Farazia Memorial Clinic,MzgMlvWaWK4,Clinic,PFP,NA,NA,Ankole,Functional
Ibanda Afya Clinic,dg5bqjOfDIN,Clinic,PFP,-0.134205,30.496907,Ankole,Functional
Ibanda Central Clinic,BqgV00bzutC,Clinic,PFP,-0.135018,30.492539,Ankole,Functional
Ibanda Comprehensive Medical Centre,ZAdoLtie2uP,Clinic,PFP,-0.133754,30.498141,Ankole,Functional
Nabaasa K Medical Centre Clinic,c77KuqsTbb3,Clinic,PFP,-0.228047,30.549196,Ankole,Functional
Igorora Medical Centre Clinic,baVbeoSAy7q,Clinic,PFP,-0.227566,30.547145,Ankole,Functional
Kashozi (Ishongororo) HC III,K3CzZHcJAbW,HC III,GOV,0.013596,30.54161,Ankole,Functional
Kiburara Prison HC II,W5vxwFIhtEY,HC II,GOV,0.081591,30.463319,Ankole,Functional
Jaro Clinic,SjgN0hN7sBY,Clinic,PFP,0.037352,30.507776,Ankole,Functional
Family Medical Centre,uweQZg0JVlZ,Clinic,PFP,0.067047,30.514635,Ankole,Functional
Mufumbira Clinic,RoFsMZX9xFf,Clinic,PFP,0.038895,30.507023,Ankole,Functional
Busingye Medical Clinic,OMHKYJZALu2,Clinic,PFP,0.035668,30.507217,Ankole,Functional
Ibanda Kakinga HC II,RvX1vKSd2yY,HC II,GOV,0.055309,30.516751,Ankole,Functional
Ishongororo HC IV,LwODrFWsUAR,HC IV,GOV,0.048834,30.498044,Ankole,Functional
Kigarama Medical Clinic,NVuFOjotimg,Clinic,PFP,NA,NA,Ankole,Functional
Ebenezer Diagonostic Clinic,ii8gLLHYn7G,Clinic,PFP,-0.133974,30.492542,Ankole,Functional
Kigarama Health Clinic,KZgRjddzIP8,Clinic,PFP,NA,NA,Ankole,Non-Functional
Kyeikucu HC II,Wjo1U23CeOJ,HC II,GOV,-0.117641,30.429508,Ankole,Functional
Nyakatookye HC II,adncZQdcSzE,HC II,GOV,-0.102208,30.462936,Ankole,Functional
Ruhoko HC IV,QLP6OdRGJsz,HC IV,GOV,-0.155182,30.478939,Ankole,Functional
St. Luke Medical and Surgical Clinic,mC4jHquc0cu,Clinic,PFP,-0.137186,30.489909,Ankole,Functional
Warugaba Amos Medical Clinic,ghBbGPGo67O,Clinic,PFP,-0.132569,30.442619,Ankole,Functional
Ibanda Mission HC III,OoKSJdwte5f,HC III,PNFP,-0.136732,30.484157,Ankole,Functional
Ibanda Police HC II,N4aP8LSt1LC,HC II,GOV,NA,NA,Ankole,Functional
Kashangura HC III,FAlqwkwODjt,HC III,GOV,-0.085401,30.432374,Ankole,Functional
Ibanda Clinic,pqEQrZNMvVr,Clinic,PFP,NA,NA,Ankole,Functional
Better Living Domicilliary Clinic,s4Qgr3LiCaK,Clinic,PFP,-0.130862,30.496051,Ankole,Functional
Ibanda Hospital,ahn03jwJwRI,General Hospital,PNFP,-0.13075,30.448713,Ankole,Functional
Bihanga UPDF Barracks HC II,k58XY2uVEjN,HC II,GOV,0.070925,30.621725,Ankole,Functional
Rugaaga Medical Centre,QQhQzLWoyTB,Clinic,PFP,NA,NA,Ankole,Non-Functional
Kikyenkye HC III,j6kmC0qBLuy,HC III,GOV,-0.22134,30.568057,Ankole,Functional
Rugaaga HC II,wse4djDrM7s,HC II,GOV,-0.176894,30.593736,Ankole,Functional
Rwenshambya HC II,HIpoOqCIQgV,HC II,GOV,-0.158425,30.605419,Ankole,Functional
Kanywambogo HC III,aDcEum2g6mY,HC III,GOV,-0.167548,30.348781,Ankole,Functional
Kicuzi HC II,aLImY2rk5DK,HC II,GOV,-0.188294,30.386341,Ankole,Functional
Irimya HC II,M7knA0XD16u,HC II,GOV,-0.143174,30.279139,Ankole,Functional
Kijongo HC II,YRDyruTW7wl,HC II,GOV,-0.012384,30.393929,Ankole,Functional
Ntutsi Mission HC II,IH7PP4oWJQI,HC II,PNFP,NA,NA,Ankole,Functional
Birongo HC III,xTTc0XQndvv,HC III,GOV,0.00791,30.428179,Ankole,Functional
Healing Grace Medical Centre,wxDVpRN1efB,HC II,PFP,NA,NA,Ankole,Functional
Kihani HC II,LxrRzrhlAGE,HC III,GOV,-0.178335,30.559078,Ankole,Functional
Rwengwe HC II,S3tQRPj1rpw,HC II,GOV,-0.133098,30.562333,Ankole,Functional
Bwahwa HC II,DwSFdp1Zd4h,HC III,GOV,-0.242537,30.504982,Ankole,Functional
Nyamarebe HC III,xzB84Cpdcuk,HC III,GOV,0.114624,30.549553,Ankole,Functional
Ibanda Bihanga HC II,q3cvAMruPi4,HC II,GOV,0.050647,30.570517,Ankole,Functional
Mabonwa HC II,ozM66An1522,HC II,GOV,-0.221839,30.409516,Ankole,Functional
Nyarukiika HC II,NoDyrGrOuRW,HC II,GOV,-0.27187,30.425892,Ankole,Functional
Nyarukiika Medical Centre,IDKLziIG6cU,Clinic,PFP,-0.265274,30.423967,Ankole,Functional
Rukiri Domiciliary Clinic,imTTaY3jBNx,Clinic,PFP,-0.266068,30.424703,Ankole,Functional
Rukiri HC III,waacA54DZjH,HC III,GOV,-0.243697,30.436649,Ankole,Functional
Kigunga HC II,LcDCJ8enDPT,HC II,GOV,-0.24138,30.458793,Ankole,Functional
Katembe HC II,hfQk7Z8ilcf,HC II,GOV,-0.243883,30.406619,Ankole,Functional
Goodlife Medical Clinic,h3NUZiBXhpe,Clinic,PFP,NA,NA,Ankole,Non-Functional
Mpasha HC II,BIALUmuJv3J,HC II,GOV,-0.192104,30.415807,Ankole,Functional
Rushango HC II,kZEhE6UH0aB,HC II,GOV,0.136743,30.588298,Ankole,Functional
Rwenkobwa HC III,aG2AogxcfRK,HC III,PNFP,-0.002351,30.430663,Ankole,Functional
Kahenda HC II,hADSlo3wp3v,HC II,GOV,-0.740764,30.65812,Ankole,Functional
Kasana HC III,sr5WqM2cefh,HC III,GOV,-0.699713,30.649972000000002,Ankole,Functional
Johnsons Medical Clinic HC II,LTSK6TFLetj,HC II,PFP,-0.9963,31.001327,Ankole,Functional
Nshororo HC II,iccy3CP6K6W,HC II,GOV,-0.968838,31.006134,Ankole,Functional
Busheka (Isingiro) HC III,VMsqPYJjOpq,HC III,GOV,-0.957968,31.181512,Ankole,Functional
Jon Medical Centre HC II,WKgB1j6LYuq,HC II,PFP,-0.862943,31.145239,Ankole,Functional
St. Augustine Medical Centre HC II,PwAYlQMWT8J,HC II,PFP,NA,NA,Ankole,Non-Functional
Endiizi HC III,HUkwcrf8Ozd,HC III,GOV,-0.86746,31.146902,Ankole,Functional
Mabona HC III,akpD9KoxPcB,HC III,GOV,-0.837595,30.780581,Ankole,Functional
Rwekubo HC IV,XWqf7PB1OaR,HC IV,GOV,-0.838992,30.833615000000002,Ankole,Functional
Nowamaani HC II,GNLVWgvHuUz,HC II,PFP,-0.794382,30.818284,Ankole,Non-Functional
Blue Cross Medical Centre HC II,kFFSlwDLlKV,HC II,PFP,-0.79362,30.818949,Ankole,Non-Functional
Clinic Africa HC II,uvMoPeBVDdo,HC II,PFP,-0.796135,30.815965,Ankole,Functional
Eyeitu Medical Centre Clinic,SqeLCXvQf0h,Clinic,PFP,-0.793672,30.81812,Ankole,Non-Functional
Isibuka Nursing Home HC III,E5kPcprgHM5,HC III,PNFP,-0.79202,30.816198,Ankole,Functional
Isingiro Police HC II,AULdz853paf,HC II,GOV,-0.773937,30.780182,Ankole,Functional
Isingiro Prison HC II,aIOQEOmhFq8,HC II,GOV,NA,NA,Ankole,Functional
Kamuri HC II,WNfTfgX3DSP,HC II,GOV,-0.771054,30.828799,Ankole,Functional
Kyabirukwa HC III,aTaU1OfpPkU,HC III,PNFP,-0.805851,30.80298,Ankole,Functional
Kikokwa HC III,HRUwvJnV3yt,HC III,GOV,-0.691065,30.688711,Ankole,Functional
K.K Clinic HC II,M4pQn1xAHpt,HC II,PFP,-0.692576,30.694282,Ankole,Non-Functional
Kakoma HC III,RI4Fb24F84i,HC III,PNFP,-0.717729,30.695172,Ankole,Functional
Isingiro Katembe HC II,aYNSbanq4Fg,HC II,GOV,-0.752847,30.827539,Ankole,Functional
Kyeirumba HC III,uEUAoZHJzu0,HC III,GOV,-0.750871,30.760329,Ankole,Functional
Kyarugaju HC II,H6QpykIydPx,HC III,GOV,-0.729752,30.85588,Ankole,Functional
Kabugu HC II,aKzFgKWqIPv,HC II,GOV,-0.913843,30.644388,Ankole,Functional
Rwakakwenda HC II,AljBYYOCrhQ,HC II,GOV,-0.959642,30.586586,Ankole,Functional
St. Peters Kanywamaizi HC II,wj1NpX1IYq8,HC II,PNFP,-0.908545,30.636186,Ankole,Functional
Kanywamaizi HC III,aKwOiCIvmn5,HC III,GOV,-0.894585,30.629045,Ankole,Functional
Kabuyanda Catholic HC II,AS4eTVHhwrD,HC II,PNFP,-0.943755,30.627208,Ankole,Functional
St. Luke Kisyoro HC II,KDPH9XYjHly,HC II,PNFP,-0.941461,30.617987,Ankole,Functional
Kabuyanda HC IV,K5Rwfv0pC4s,HC IV,GOV,-0.948151,30.625329,Ankole,Functional
Kyabinunga HC II,vqGAEqnNOKa,HC II,GOV,-0.826074,30.754682,Ankole,Functional
Kakamba (Isingiro) HC II,hKrZgkUlwZ8,HC II,GOV,-0.974394,30.84448,Ankole,Functional
Rurongo HC III,fctfxQy7JeK,HC III,GOV,-0.973708,30.767504,Ankole,Functional
Kaarokarungi HC II,av9D2n2epXS,HC II,GOV,-0.929305,30.68334,Ankole,Functional
Kamubeizi HC II,PGpdN6nh3Lz,HC II,GOV,-0.957925,30.690684,Ankole,Functional
Kabazana HC III,QhqkCuwh1cc,HC III,GOV,NA,NA,Ankole,Functional
Buhungiro HC II,smGfcNZcQ31,HC II,PNFP,-0.867361,30.959824,Ankole,Functional
Juru HC III,au6l6u0QySf,HC III,GOV,-0.83132,30.915278,Ankole,Functional
Kashumba HC III,ak2gK9gfyQS,HC III,GOV,-0.892127,30.966489,Ankole,Functional
Kigaragara HC II,aZV3z5WZnpC,HC II,GOV,-0.972546,30.958494,Ankole,Functional
Murema HC II,b1Jy6LNcJUM,HC II,GOV,-0.9667,30.968751,Ankole,Functional
Nakivale HC III,lvbkNrwAFmE,HC III,GOV,-0.777265,30.943883,Ankole,Functional
Rwamwijuka HC II,aR0Ye42mrx8,HC II,GOV,-0.945608,30.650454,Ankole,Functional
Nyabushenyi HC III,OsJnB9B5UP9,HC III,GOV,NA,NA,Ankole,Functional
Kyezimbire HC II,D8FP89iQcBM,HC II,GOV,-1.013451,30.682092,Ankole,Functional
St. Thereza HC II,OSfoWEwPx5d,HC II,PFP,-0.940617,30.750935,Ankole,Functional
Kikagate HC III,xK1lURyBlFC,HC III,GOV,-1.040058,30.650785,Ankole,Functional
Nyamitsindo HC II,J0PhAcyaSxc,HC II,GOV,-0.685537,30.770069,Ankole,Functional
Mamu Medical Centre HC II,FV849rDS4fh,HC II,PFP,NA,NA,Ankole,Functional
Nyarubungo HC III,dZKfMZLWA5D,HC III,GOV,-0.672613,30.73501,Ankole,Functional
Samaritan Medical Clinic HC II,rXESYkwOnrT,HC II,PFP,-0.994939,30.997989,Ankole,Non-Functional
Nyamarungi HC II,fx262rh7ner,HC II,GOV,-0.972776,31.092383,Ankole,Functional
Kyabahesi HC II,ijpVI1myn4c,HC II,GOV,-0.903254,30.981613,Ankole,Functional
Mbaare HC III,aJlqk5guS44,HC III,GOV,-0.920308,31.04022,Ankole,Functional
Zam Zam Health Centre (Isingiro) HC II,HR3Qi3XQ3mr,HC II,PFP,-0.908457,30.841447,Ankole,Functional
Burungamo HC II,wDtDdq5JRtC,HC II,GOV,-0.881084,30.876885,Ankole,Functional
Kagaaga HC II,OSXtM56gs6k,HC II,GOV,-0.933622,30.79717,Ankole,Functional
