facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
Nthondo,NS301230,Clinic,Government,NA,NA,South East Zone,Functional
Nthondo,NT081231,Health Centre,Government,-13.24723,34.00699,Central East Zone,Functional
Nthondo,LL041232,Health Centre,Government,-14.03153,33.44849,Centrals West Zone,Functional
NTHONDO HEALTH POST,CK271233,Health Post,Government,-16.86,35.16,South East Zone,Non-functional
Ntholowa,MC191234,Health Centre,Christian Health Association of Malawi (CHAM),-14.99492,35.57325,South West Zone,Functional
Nthungwa,KB051235,Health Centre,Government,-11.66014,33.80046,North Zone,Functional
Nyamanda,LL041236,Clinic,Private,NA,NA,Centrals West Zone,Functional
Nyambadwe,BT241237,Hospital,Private,-15.77139,35.02323,South East Zone,Functional
Nyambi,MC191238,Health Centre,Government,-14.68999,35.57257,South West Zone,Functional
Nyambisoni,CK271239,Clinic,Private,-16.460228,34.892456,South East Zone,Non-functional
Nyamithuthu,NS301240,Health Centre,Government,-16.68213,35.19821,South East Zone,Functional
Nyamvuu,NK101241,Clinic,Private,-12.47912,34.13604,Central East Zone,Functional
Nyangulu clinic,LL041242,Clinic,Private,-14.00717,33.78419,Centrals West Zone,Non-functional
Nyanja,LL041243,Health Post,Government,-14.138646,33.942874,Centrals West Zone,Functional
Nyanyala  under 5 clinic,BK171244,Clinic,Government,-15.189789,34.921519,South West Zone,Functional
Nyoka,MC011245,Clinic,Government,-13.699629,32.906609,Centrals West Zone,Non-functional
Nyungwe,KA151246,Health Centre,Government,-10.28546,34.10851,North Zone,Functional
Ofesi,KU071247,Health Centre,Government,-12.77939,33.54904,Central East Zone,Functional
Old Hospital,KA151248,Dispensary,Government,-9.932075,33.940017,North Zone,Functional
Kambuni,KB051249,Clinic,Mission/Faith-based (other than CHAM),NA,NA,North Zone,Non-functional
Our lady,MC011250,Hospital,Christian Health Association of Malawi (CHAM),-13.56199,33.17369,Centrals West Zone,Non-functional
Padley PIO,MZ161251,Health Centre,Christian Health Association of Malawi (CHAM),-11.4999552,33.9428955,North Zone,Functional
Palms Private Clinic,ZA231252,Dispensary,Private,NA,NA,South West Zone,Functional
Parachute Battalion,SA091253,Dispensary,Government,-13.74314,34.58826,Central East Zone,Functional
Partners in Christ,MZ161254,Dispensary,Private,NA,NA,North Zone,Functional
Partners,LL041255,Clinic,Private,-14.02341,33.78783,Centrals West Zone,Functional
Partners,LL041256,Dispensary,Non-Government,-14.02341,33.78783,Centrals West Zone,Functional
Partners Private Clinic,DE031257,Clinic,Private,-14.395257,34.336701,Centrals West Zone,Functional
Chilitseni,NT121258,Clinic,Private,-14.81517,34.64374,Centrals West Zone,Non-functional
Pende,CK271259,Health Post,Government,-16.485763,34.820457,South East Zone,Functional
Joshua Clinic,BT241260,Health Centre,Government,-15.81,34.96,South East Zone,Functional
Perekamoyo,MG201261,Dispensary,Private,-14.08575,34.91427,South West Zone,Functional
Machanza,NT121262,Clinic,Private,-14.65035,34.56074,Centrals West Zone,Non-functional
Phalombe,PH221263,Health Centre,Government,-15.80677,35.64918,South West Zone,Functional
Phalula,BK171264,Health Centre,Christian Health Association of Malawi (CHAM),-15.22557,34.89322,South West Zone,Functional
Phanga,NT121265,Dispensary,Government,-14.34498,34.72016,Centrals West Zone,Functional
Phanga,KU071266,Clinic,Private,-13.21163,33.50302,Central East Zone,Non-functional
Private,NK101267,Clinic,Private,-12.23777,33.996066,Central East Zone,Functional
Philadephia,BT241268,Health Centre,Private,NA,NA,South East Zone,Functional
Phimbi,BK171269,Health Centre,Government,-15.25075,35.10716,South West Zone,Functional
Phiri,KU071270,Clinic,Private,-13.4379,33.38416,Central East Zone,Non-functional
Phirilanjuzi,LL041271,Health Post,Government,-14.153696,33.575306,Centrals West Zone,Functional
Damu,MG201272,Health Centre,Government,-14.5880382,34.8985585,South West Zone,Functional
Phirisingo,KB051273,Health Centre,Government,NA,NA,North Zone,Non-functional
Phokera,NS301274,Health Centre,Government,-16.62831,35.15663,South East Zone,Functional
Tanyaze,DE031275,Clinic,Private,-14.30778,34.08123,Centrals West Zone,Non-functional
Phuno,RU141276,Health Post,Government,-11.027859,34.074571,North Zone,Functional
Phwazi,MU211277,Clinic,Private,-16.01792,35.68294,South West Zone,Functional
Pwezi Clinic,RU141278,Clinic,Private,-10.88762,34.04446,North Zone,Functional
Evangelical,BT241279,Clinic,Christian Health Association of Malawi (CHAM),-15.89,35.07,South East Zone,Functional
Private clinic,BT241280,Clinic,Private,NA,NA,South East Zone,Functional
PIM,CR261281,Health Centre,Christian Health Association of Malawi (CHAM),-15.7530736,35.1922365,South East Zone,Functional
Pirimiti,ZA231282,Health Centre,Christian Health Association of Malawi (CHAM),-15.48302,35.45048,South West Zone,Functional
Pitala,MC011283,Clinic,Government,-13.549752,33.025904,Centrals West Zone,Non-functional
Police,ZA231284,Hospital,Other,-15.39112,35.32685,South West Zone,Functional
Portland Cement Clinic,BT241285,Clinic,Private,-15.79,35.03,South East Zone,Functional
Pothawira,SA091286,Health Centre,Private,-13.787595,34.485217,Central East Zone,Functional
praise,NK101287,Clinic,Private,-13.126145,34.323687,Central East Zone,Functional
KwaMnthali,BT241288,Clinic,Private,-15.434465776,35.31996884,South East Zone,Functional
Precious Dental and Medical centre,MG201289,Clinic,Private,-14.48,35.26,South West Zone,Non-functional
PACE CLINIC,BT241290,Clinic,Private,-15.675118364775475,35.02571498706839,South East Zone,Functional
Puteni,TH311291,Health Post,Government,-16.043512,34.952745,South East Zone,Non-functional
PVHO Private Clinic,BT241292,Clinic,Private,-15.78605,35.01818,South East Zone,Functional
Queen Elizabeth Central Hospital,BT241293,Central Hospital,Government,-15.80214,35.021,South East Zone,Functional
Rafiki,MZ161294,Clinic,Private,-11.894184600000001,33.5843197,North Zone,Functional
Raha,KB051295,Clinic,Private,-11.61228,34.26874,North Zone,Functional
Raiply,MZ161296,Dispensary,Private,-11.91644,33.75598,North Zone,Non-functional
Rapha Pvt Clinic,BT241297,Clinic,Private,-15.79,35.08,South East Zone,Functional
Reserve Bank of Malawi,LL041298,Dispensary,Private,-13.96335,33.78926,Centrals West Zone,Functional
Rhema,ZA231299,Clinic,Private,-15.398069,35.324604,South West Zone,Non-functional
Ruarwe dispensary,KB051300,Dispensary,Government,-11.11377,34.23093,North Zone,Functional
Banja La Mtsogolo,RU141301,Clinic,Private,-11.02279,33.85523,North Zone,Functional
Rumphi,RU141302,District Hospital,Government,-11.01993,33.85422,North Zone,Functional
Ruo,MU211303,Clinic,Private,-16.08964,35.66507,South West Zone,Non-functional
RWJ Wallace Limited Clinic,ZA231304,Dispensary,Private,NA,NA,South West Zone,Functional
Sadzi,ZA231305,Health Centre,Government,-15.40882,35.31969,South West Zone,Functional
Albino,MU211306,Clinic,Private,-16.07894,35.73156,South West Zone,Non-functional
DREAM Saint Egidio,BT241307,Clinic,Mission/Faith-based (other than CHAM),-15.836643204873754,34.99651927531076,South East Zone,Functional
Salamba,MU211308,Health Post,Christian Health Association of Malawi (CHAM),-16.1079577,35.4626325,South West Zone,Functional
Admarc,SA091309,Dispensary,Government,-13.78623,34.46243,Central East Zone,Functional
SASO,SA091310,Dispensary,Non-Government,-13.77165,34.44055,Central East Zone,Functional
BLM,SA091311,Clinic,Non-Government,-13.77042,34.43792,Central East Zone,Non-functional
District hospital,SA091312,District Hospital,Government,-13.76214,34.42199,Central East Zone,Functional
Samu,TH311313,Health Centre,Government,-16.13981,35.09852,South East Zone,Non-functional
Sambakusi,NT081314,Health Post,Government,-13.349658,33.983158,Central East Zone,Functional
sambankhanga health centre,TH311315,Clinic,Government,-15.981874,35.225924,South East Zone,Non-functional
sandama,TH311316,Clinic,Government,-16.207048,35.295703,South East Zone,Non-functional
Sangiro,KA151317,Health Centre,Christian Health Association of Malawi (CHAM),-10.51609,34.21346,North Zone,Functional
Sanjika,BT241318,Dispensary,Government,NA,NA,South East Zone,Functional
Sankhulani,NS301319,Health Centre,Government,-16.456861,35.258889,South East Zone,Functional
Santhe,KU071320,Health Centre,Government,-13.46712,33.39378,Central East Zone,Functional
Saopa,CK271321,Clinic,Government,-16.485763,34.820457,South East Zone,Non-functional
Satemwa Dispensary,TH311322,Health Centre,Other,-16.07641,35.07692,South East Zone,Non-functional
Sayama,MU211323,Clinic,Private,-16.07107,35.5471,South West Zone,Non-functional
Sedemen Private,LL041324,Dispensary,Private,NA,NA,Centrals West Zone,Functional
Semema,BT241325,Clinic,Private,-15.73135,35.05798,South East Zone,Functional
Victory Medical Clinic,LL041326,Clinic,Private,-13.77251,33.81345,Centrals West Zone,Non-functional
Senzani,NT121327,Health Centre,Christian Health Association of Malawi (CHAM),-15.07865,34.85783,Centrals West Zone,Functional
Mary Sisters,CR261328,Dispensary,Christian Health Association of Malawi (CHAM),NA,NA,South East Zone,Functional
Sharpe Valley Health Centre,NT121329,Health Centre,Christian Health Association of Malawi (CHAM),-14.61103,34.7369,Centrals West Zone,Functional
Shifa Private Hospital,BT241330,Clinic,Private,-15.78715,35.01045,South East Zone,Functional
Silo,KA151331,Health Post,Government,-9.938145,33.823415,North Zone,Functional
Simlemba Health Centre,KU071332,Health Centre,Government,-12.74081,33.6764,Central East Zone,Functional
Sinyala,MG201333,Clinic,Government,-14.5837511,35.5764571,South West Zone,Non-functional
Chigweche,MG201334,Health Centre,Christian Health Association of Malawi (CHAM),-14.3852808,35.5355813,South West Zone,Functional
Magita Private Clinic,BT241335,Clinic,Private,-15.79,35.03,South East Zone,Functional
Soche Clinic,BT241336,Health Centre,Government,-15.85726,35.02761,South East Zone,Functional
Soche SDA Clinic,BT241337,Unclassified,Private,-15.80918,35.01977,South East Zone,Functional
Social Islamic,SA091338,Dispensary,Mission/Faith-based (other than CHAM),NA,NA,Central East Zone,Functional
Society Medical Clinic,BT241339,Clinic,Private,-15.725756,35.058386,South East Zone,Functional
Near Sokola Primary school,CP061340,Health Post,Government,-9.722825,33.583947,North Zone,Functional
Salomon clinic,NT121341,Dispensary,Mission/Faith-based (other than CHAM),-14.70821,34.87077,Centrals West Zone,Functional
Somba,MG201342,Health Centre,Non-Government,-14.64701,35.53803,South West Zone,Functional
Sorgin,NS301343,Health Centre,Government,-16.54278,35.01159,South East Zone,Functional
Miracle Private Clinic,BT241344,Clinic,Private,-15.72562,35.05823,South East Zone,Functional
SOS,MZ161345,Clinic,Non-Government,-11.47174,34.00439,North Zone,Non-functional
SOS,LL041346,Clinic,Private,-14.01976,33.79275,Centrals West Zone,Non-functional
South Lunzu,BT241347,Health Centre,Government,-15.72678,35.05471,South East Zone,Functional
Sobo,MZ161348,Dispensary,Private,-11.41853,34.00645,North Zone,Functional
Mikoke,NT121349,Hospital,Christian Health Association of Malawi (CHAM),-14.99902,34.82815,Centrals West Zone,Functional
SSH,LL041350,Dispensary,Private,-13.97345,33.77328,Centrals West Zone,Functional
St. Anne's,KA151351,Clinic,Mission/Faith-based (other than CHAM),-10.4130292,34.2111016,North Zone,Non-functional
Chiphwanya,DE031352,Health Centre,Christian Health Association of Malawi (CHAM),-1,2,Centrals West Zone,Functional
St Joseph's Health Center,TH311353,Health Centre,Christian Health Association of Malawi (CHAM),NA,NA,South East Zone,Functional
St Martin'S Clinic,CK271354,Dispensary,Private,NA,NA,South East Zone,Functional
St. Marys,LK181355,Health Centre,Government,-12.0293441,34.62425,North Zone,Functional
Montfort,CK271356,Hospital,Christian Health Association of Malawi (CHAM),-16.25716,34.86831,South East Zone,Functional
St Vincent,BT241357,Health Centre,Christian Health Association of Malawi (CHAM),-15.91421,34.94984,South East Zone,Functional
St. Andrews,KU071358,Hospital,Mission/Faith-based (other than CHAM),-13.03263,33.67114,Central East Zone,Functional
Vinthukutu,KA151359,Health Centre,Christian Health Association of Malawi (CHAM),-10.41184,34.21188,North Zone,Functional
St. Annies,NK101360,Hospital,Christian Health Association of Malawi (CHAM),-12.92747,34.29554,Central East Zone,Functional
St. Faith Anglican Clinic,KU071361,Health Centre,Christian Health Association of Malawi (CHAM),-12.92886,33.7952,Central East Zone,Functional
Namitondo,LL041362,Hospital,Christian Health Association of Malawi (CHAM),-13.98418,33.35128,Centrals West Zone,Functional
St. Hellena Oakley (Ntambanyama),TH311363,Dispensary,Christian Health Association of Malawi (CHAM),-16.32104,35.20741,South East Zone,Functional
St. John of God,MZ161364,Hospital,Christian Health Association of Malawi (CHAM),-11.45571,34.01381,North Zone,Functional
St. John of God,LL041365,Health Centre,Christian Health Association of Malawi (CHAM),NA,NA,Centrals West Zone,Functional
St. Johns,MZ161366,Hospital,Christian Health Association of Malawi (CHAM),-11.45161,34.02806,North Zone,Functional
St. Johns Nutrition Centre,MG201367,Clinic,Christian Health Association of Malawi (CHAM),-14.54678,35.17842,South West Zone,Non-functional
Ludzi community hospital,MC011368,Hospital,Christian Health Association of Malawi (CHAM),-13.75862,32.99271,Centrals West Zone,Non-functional
Nguludi,CR261369,Hospital,Christian Health Association of Malawi (CHAM),-15.80173,35.16825,South East Zone,Functional
St. Louis,LL041370,Dispensary,Private,-13.93157,33.76995,Centrals West Zone,Functional
Malosa,ZA231371,Hospital,Christian Health Association of Malawi (CHAM),-15.20914,35.35291,South West Zone,Functional
St.Mamwene,MU211372,Clinic,Private,-15.91661,35.35795,South West Zone,Non-functional
St. Mark Private,KU071373,Clinic,Mission/Faith-based (other than CHAM),-13.04312,33.48049,Central East Zone,Non-functional
St. Martins Mission Hospital,MG201374,Hospital,Christian Health Association of Malawi (CHAM),-14.3478865,35.294217,South West Zone,Functional
Diocese,DA021375,Health Centre,Christian Health Association of Malawi (CHAM),-13.7252,34.03707,Central East Zone,Non-functional
St. Michaels community,MC011376,Hospital,Christian Health Association of Malawi (CHAM),-13.88998,33.07557,Centrals West Zone,Functional
St. Patricks,RU141377,Health Centre,Christian Health Association of Malawi (CHAM),-11.02297,33.87319,North Zone,Functional
State house,ZA231378,Clinic,Government,-15.38153,35.31027,South West Zone,Functional
Stuka Pvt Clinic,MG201379,Dispensary,Private,NA,NA,South West Zone,Functional
Stevata Private Clinic,KB051380,Clinic,Private,-11.607064,34.298432,North Zone,Non-functional
Sucoma Clinic Illovo (Armumend,CK271381,Clinic,Private,-16.40314,34.8832,South East Zone,Non-functional
Illove factory,CK271382,Clinic,Private,-16.25773,34.89181,South East Zone,Non-functional
Kalulu,CK271383,Clinic,Private,-16.24144,34.91164,South East Zone,Non-functional
Lengwe,CK271384,Clinic,Other,-16.20038,34.7997,South East Zone,Functional
Mangulenje,CK271385,Clinic,Private,-16.22227,34.8544,South East Zone,Non-functional
Mkombezi,CK271386,Clinic,Other,-16.27633,34.88054,South East Zone,Non-functional
Mwanza Clinic,CK271387,Clinic,Other,-16.1894,34.88065,South East Zone,Non-functional
Sukasanje,PH221388,Health Centre,Christian Health Association of Malawi (CHAM),-15.93052,35.765755,South West Zone,Functional
Sunganis Medical Centre,BT241389,Clinic,Private,-15.72832,35.01953,South East Zone,Functional
sunrise clinic,LL041390,Dispensary,Private,NA,NA,Centrals West Zone,Functional
Sunny Side B,BT241391,Clinic,Private,-15.80025,34.9964,South East Zone,Functional
Tachila,LL041392,Clinic,Private,-14.033349,33.809026,Centrals West Zone,Functional
Tadala Private Clinic,BT241393,Clinic,Private,-15.83304,35.0852,South East Zone,Functional
Tapima Minute Health centre,BT241394,Health Centre,Private,NA,NA,South East Zone,Functional
Tcharo,RU141395,Health Centre,Christian Health Association of Malawi (CHAM),-10.96193,34.22225,North Zone,Functional
Tedzani,NE291396,Dispensary,Non-Government,-15.3947344,34.653817,South East Zone,Non-functional
Tembwe,MC011397,Health Centre,Government,-13.90113,33.06226,Centrals West Zone,Functional
Temwa,MZ161398,Clinic,Private,-11.9020422,33.7688572,North Zone,Functional
Mpatsa,NS301399,Health Centre,Government,-16.73308,35.27015,South East Zone,Functional
Thabwani,CK271400,Clinic,Government,-16.033598,34.914286,South East Zone,Non-functional
Thambani,MW281401,Health Centre,Government,-15.72609,34.39953,South East Zone,Functional
Thandizo private clinic,MC011402,Clinic,Private,-13.7929621,32.8897913,Centrals West Zone,Functional
Thandizo Clinic,BT241403,Clinic,Private,-15.74337,35.01677,South East Zone,Functional
Thavite,SA091404,Health Centre,Christian Health Association of Malawi (CHAM),-13.498,34.26122,Central East Zone,Functional
Thazima,RU141405,Health Post,Government,-10.8298,33.592408,North Zone,Functional
The Clinic,LL041406,Dispensary,Private,-13.98495,33.76415,Centrals West Zone,Functional
Dr. Humera A,LL041407,Dispensary,Private,-13.98495,33.76415,Centrals West Zone,Functional
Theatre for Change,LL041408,Dispensary,Non-Government,NA,NA,Centrals West Zone,Functional
Thejopal Rotta. S,BT241409,Clinic,Private,-15.78392,35.00238,South East Zone,Functional
Thekerani Rural Hospital,TH311410,Hospital,Government,-16.32104,35.20741,South East Zone,Functional
Thembe Health Centre,MU211411,Dispensary,Christian Health Association of Malawi (CHAM),-16.06936,35.63033,South West Zone,Functional
Thendo,CK271412,Clinic,Government,-16.670226,34.879987,South East Zone,Non-functional
Therere,CK271413,Health Post,Government,-16.36776,34.682238,South East Zone,Functional
Therere,CP061414,Health Post,Government,-10.417667,33.663209,North Zone,Functional
Thomas Health Centre,TH311415,Health Centre,Christian Health Association of Malawi (CHAM),-16.02878,34.97881,South East Zone,Functional
Thondwe,ZA231416,Dispensary,Government,-15.48458,35.23696,South West Zone,Functional
Katolika,ZA231417,Health Centre,Christian Health Association of Malawi (CHAM),-15.49429,35.21861,South West Zone,Non-functional
Thonje,DA021418,Health Centre,Government,-13.72624,34.23725,Central East Zone,Functional
Thornwood,MU211419,Clinic,Private,-16.06936,35.63033,South West Zone,Functional
Thoto,KB051420,Dispensary,Government,-11.45315,34.27732,North Zone,Functional
Three Brothers,DE031421,Clinic,Mission/Faith-based (other than CHAM),NA,NA,Centrals West Zone,Non-functional
Thuchila Health Centre,MU211422,Health Centre,Government,NA,NA,South West Zone,Functional
Thukuta Improved Health post,TH311423,Health Post,Government,-16.394465,35.263278,South East Zone,Non-functional
Thumbwe,CR261424,Health Centre,Government,-15.76823,35.24849,South East Zone,Functional
Thunduwike,MZ161425,Health Centre,Government,-11.17665,33.57636,North Zone,Functional
Thunga,TH311426,Health Centre,Private,-16.00096,35.06532,South East Zone,Functional
Thupa,KU071427,Health Centre,Government,-12.682667,33.393528,Central East Zone,Non-functional
Thyolo Hospital,TH311428,Health Post,Government,-16.06937,35.14806,South East Zone,Functional
Thyolo Private Clinic,TH311429,Clinic,Private,-16.07,35.14,South East Zone,Non-functional
Tichira,CK271430,Clinic,Mission/Faith-based (other than CHAM),NA,NA,South East Zone,Non-functional
Tikondane,NS301431,Health Centre,Private,-16.58035,35.10953,South East Zone,Non-functional
Tilinanu,BT241432,Clinic,Private,-15.77382,35.03262,South East Zone,Functional
Tilola,KA151433,Health Post,Government,-10.329445,34.175349,North Zone,Functional
Timunyazye,KA151434,Clinic,Private,-10.21191,34.08743,North Zone,Functional
Titani,KU071435,Clinic,Private,-12.98491,33.69437,Central East Zone,Non-functional
Tiyende Private Clinic,MW281436,Clinic,Private,-15.59467,34.51102,South East Zone,Functional
Maganga,DE031437,Clinic,Private,-14.29613,34.16295,Centrals West Zone,Functional
Tovwirane,MZ161438,Dispensary,Private,NA,NA,North Zone,Functional
TIWOOS,DA021439,Clinic,Private,-13.70579,33.60186,Central East Zone,Non-functional
Trinity,NS301440,Hospital,Christian Health Association of Malawi (CHAM),-16.41919,35.17154,South East Zone,Non-functional
Tirzah,BT241441,Clinic,Private,-15.81,35.06,South East Zone,Functional
Trumate,BT241442,Clinic,Private,-15.791433,35.084593,South East Zone,Functional
Truzag Clinic,BT241443,Clinic,Private,-15.81196,35.05753,South East Zone,Functional
Tsangano,NT121444,Health Centre,Christian Health Association of Malawi (CHAM),-15.174010000000001,34.61117,Centrals West Zone,Functional
Tsoyo,DE031445,Clinic,Government,-14.08098,34.16138,Centrals West Zone,Functional
Tukombo,KB051446,Dispensary,Government,-11.6080859,34.3012409,North Zone,Functional
Tulame Pvt Clinic,MG201447,Dispensary,Private,NA,NA,South West Zone,Functional
Tulonkhondo Health Centre,MW281448,Health Centre,Government,-15.7496,34.52277,South East Zone,Functional
Twisile,RU141449,Clinic,Private,-10.9776,33.74598,North Zone,Functional
Ukasi,NK101450,Clinic,Private,-12.52926,34.16337,Central East Zone,Functional
Ukwe,LL041451,Health Centre,Government,-13.82586,33.60129,Centrals West Zone,Functional
Ulemu,BT241452,Clinic,Private,-15.77529,35.00207,South East Zone,Functional
Uliwa,KA151453,Health Post,Government,-10.454047,34.207592,North Zone,Functional
ulongwe health centre,BK171454,Health Centre,Christian Health Association of Malawi (CHAM),-14.86247,35.17734,South West Zone,Functional
Umodzi,MG201455,Clinic,Private,-14.47692,35.2643,South West Zone,Non-functional
Umodzi Clinic - Aquaid Lifeline Project,ZA231456,Dispensary,Private,NA,NA,South West Zone,Functional
Umoyo Private clinic,KU071457,Clinic,Private,-13.039873,33.481274,Central East Zone,Non-functional
Umoyo,MC191458,Clinic,Private,-14.99987,35.49031,South West Zone,Functional
Umoyo Uweme,KA151459,Dispensary,Private,NA,NA,North Zone,Closed (Temporary)
Umunthu Foundation private Clinic,BT241460,Clinic,Non-Government,-15.84,35.1,South East Zone,Functional
Umuoneke,CK271461,Clinic,Private,-16.062656,34.819652,South East Zone,Non-functional
Ungweru,MZ161462,Clinic,Private,-11.8951925,33.5919896,North Zone,Functional
Ungweru,BT241463,Clinic,Private,-15.75,35,South East Zone,Functional
Unilever South East Private,BT241464,Health Centre,Private,NA,NA,South East Zone,Functional
Unipharm Private Clinic,NT121465,Clinic,Mission/Faith-based (other than CHAM),NA,NA,Centrals West Zone,Non-functional
Usisya health centre,KB051466,Health Centre,Government,-11.2394,34.20941,North Zone,Functional
Utale 1,BK171467,Health Centre,Christian Health Association of Malawi (CHAM),-15.17774,35.06424,South West Zone,Functional
Utale 2,BK171468,Health Centre,Christian Health Association of Malawi (CHAM),-15.16981,35.07239,South West Zone,Functional
Mphatso zathu,KU071469,Clinic,Private,-13.0675,33.48297,Central East Zone,Non-functional
Vibangalala,MZ161470,Dispensary,Government,-12.23433,33.48619,North Zone,Functional
Vilaule,KA151471,Health Post,Government,-9.944731,33.773907,North Zone,Functional
VIBTAC,KB051472,Dispensary,Non-Government,NA,NA,North Zone,Functional
Vision Care,MZ161473,Dispensary,Private,NA,NA,North Zone,Functional
Viyuyi Mathews M. Yankho Priv,BT241474,Clinic,Private,-15.74251,35.0776,South East Zone,Functional
Vision Care,LL041475,Dispensary,Private,NA,NA,Centrals West Zone,Functional
Vitumbiko,MZ161476,Clinic,Private,-11.46986,34.06929,North Zone,Non-functional
Vizara,KB051477,Dispensary,Private,-11.66656,34.26115,North Zone,Functional
WAFC,MZ161478,Clinic,Private,-12.35458,33.55284,North Zone,Non-functional
Wakisa,KA151479,Dispensary,Private,NA,NA,North Zone,Functional
Waliranji 2,MC011480,Clinic,Private,-13.97113,33.272523,Centrals West Zone,Non-functional
Waruma,PH221481,Health Post,Government,-15.77083,35.550567,South West Zone,Functional
Watch Tower,LL041482,Clinic,Mission/Faith-based (other than CHAM),NA,NA,Centrals West Zone,Non-functional
We care,ZA231483,Clinic,Private,-15.37806,35.36123,South West Zone,Non-functional
Wehmat,BT241484,Clinic,Private,-15.8,35.01,South East Zone,Functional
Wenya,CP061485,Health Centre,Government,-10.11286,33.56344,North Zone,Functional
Westclif,LL041486,Clinic,Private,-14.00768,33.81013,Centrals West Zone,Non-functional
Wezi,MZ161487,Hospital,Private,-11.4659514,34.0133805,North Zone,Functional
White Dove,BT241488,Clinic,Mission/Faith-based (other than CHAM),-15.767186,34.999598,South East Zone,Functional
Wililo,KA151489,Health Centre,Government,-9.89312,33.61404,North Zone,Functional
Wimbe,KU071490,Health Centre,Government,-12.99126,33.68694,Central East Zone,Functional
Wongani,RU141491,Clinic,Private,-11.02379,33.85419,North Zone,Functional
World Medical Fund,NK101492,Clinic,Non-Government,-12.91536,34.28338,Central East Zone,Functional
Escom,KA151493,Clinic,Private,-10.44389,34.08461,North Zone,Non-functional
Yamikani,NK101494,Clinic,Private,-12.927064,34.290048,Central East Zone,Non-functional
Yankho Pvt,BT241495,Clinic,Mission/Faith-based (other than CHAM),NA,NA,South East Zone,Non-functional
"Yankho,Tunza",KU071496,Clinic,Private,-13.04044,33.48111,Central East Zone,Functional
Theatre for Change,LL041497,Clinic,Non-Government,NA,NA,Centrals West Zone,Non-functional
Zalewa DAPP Clinic,NE291498,Clinic,Government,-15.44995,34.8504,South East Zone,Non-functional
Zalewa PIH,NE291499,Clinic,Private,-15.45,34.85,South East Zone,Functional
Zasintha,MC191500,Clinic,Private,-14.74521,35.56532,South West Zone,Non-functional
Zawanja,MZ161501,Clinic,Private,-12.35,33.55,North Zone,Non-functional
Zilindo,ZA231502,Health Centre,Government,-15.3805,35.3013,South West Zone,Functional
Zingwangwa BLM,BT241503,Health Centre,Non-Government,NA,NA,South East Zone,Functional
Zingwangwa,BT241504,Health Centre,Government,NA,NA,South East Zone,Functional
Zingwangwa private clinic,BT241505,Clinic,Private,-15.817047,35.014587,South East Zone,Non-functional
Zoa Health Centre,TH311506,Health Centre,Government,-16.23764,35.19992,South East Zone,Functional
Zolozolo,MZ161507,Health Centre,Government,-11.4352564,34.0241716,North Zone,Functional
Banja la mtsogolo,ZA231508,Clinic,Non-Government,-15.38919,35.31989,South West Zone,Non-functional
General,ZA231509,Central Hospital,Government,-15.3994,35.31378,South West Zone,Functional
Zomba Prison Hospital,ZA231510,Dispensary,Government,-15.39611,35.31248,South West Zone,Functional
city clinic,ZA231511,Dispensary,Private,-15.383472,35.321326,South West Zone,Non-functional
Zomba DHO Pharmacy,ZA231512,Dispensary,Government,NA,NA,South West Zone,Functional
Mental,ZA231513,Hospital,Government,-15.39874,35.30477,South West Zone,Functional
Zunga,RU141514,Health Centre,Christian Health Association of Malawi (CHAM),-10.84628,34.21231,North Zone,Functional
Chasolo Health Centre,NT081515,Health Centre,Government,-15.5,33.5,Central East Zone,Functional
Chasolo,NT081516,Health Centre,Government,-13.2512161,34.3015278,Central East Zone,Functional
Chinkhande,NT081517,Health Centre,Government,-13.2512161,34.3015278,Central East Zone,Functional
Namasoko Dispensary,PH221518,Dispensary,Government,-15.739998,35.604002,South West Zone,Functional
Ntonda Health Centre,BT241520,Health Centre,Government,-13.2512161,34.3015278,South East Zone,Functional
Kachere,BT241521,Health Centre,Government,-13.2512161,34.3015278,South East Zone,Functional
Khungulu,BT241522,Health Centre,Government,-13.2512161,34.3015278,South East Zone,Functional
New Makhanga,NS301523,Health Centre,Government,-13.2512161,34.3015278,South East Zone,Functional
Balaka OPD Health Centre,BK171524,Health Centre,Government,-14.990816,34.960833,South West Zone,Functional
Bangwe Madina Health Centre,BT241525,Health Centre,Government,-15.824296339104924,35.0877571105957,South East Zone,Functional
Bua Dispensary,KU071526,Dispensary,Government,-13.29372,33.5385,Central East Zone,Functional
Bvumbwe Research Health Centre,TH311527,Health Centre,Government,-15.8905,35.06825,South East Zone,Functional
Chisasu Health Post,CP061528,Health Post,Government,-9.728244458178885,33.44372240545844,North Zone,Functional
Dambe Health Centre,NE291529,Health Centre,Government,-15.560754954960759,34.50506393223805,South East Zone,Functional
Blantyre,BT241530,Clinic,Private,-15.862694,34.970778,South East Zone,Functional
MACRO Chirimba,BT241531,Clinic,Non-Government,-15.74368425173074,35.0139856338501,South East Zone,Functional
Diamphwi Health Centre,LL041532,Health Centre,Government,-14.13436,34.08153,Centrals West Zone,Functional
MASM Area 12,LL041533,Clinic,Private,NA,NA,Centrals West Zone,Non-functional
Dwangwa Matiki Clinic,NK101534,Clinic,Government,-12.499,34.154,Central East Zone,Functional
Enukweni Mission Health Centre,MZ161535,Health Centre,Mission/Faith-based (other than CHAM),-11.18005,33.88592,North Zone,Functional
