facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
ENDANACHANI,100203-9,Dispensary,Public,-4.33594,35.69565,Manyara,Operating
DURU,101042-0,Dispensary,Public,-4.31917,35.5972,Manyara,Operating
MAGARA,103909-8,Health Center,Public,-3.80612,35.69783,Manyara,Operating
HOSSAN,122224-9,Health Laboratory,Private,NA,NA,Manyara,Operating
SANGAIWE,107277-6,Dispensary,Public,-3.94035,35.82351,Manyara,Operating
MANAGHA,111158-2,Dispensary,Public,-4.263902,35.571519,Manyara,Operating
DOHOM,100992-7,Dispensary,Public,-4.165116,35.587384,Manyara,Operating
MAYOKA,104522-8,Dispensary,Public,-3.72426,35.71843,Manyara,Operating
MANYARA,113679-5,Dispensary,Public,-4.81647,35.72305,Manyara,Operating
NAR,106199-3,Dispensary,Public,-4.1813,35.4094,Manyara,Operating
NKAITI,106508-5,Health Center,Public,-3.73102,35.94225,Manyara,Operating
UFANA,108013-4,Health Center,Public,-4.244761,35.361191,Manyara,Operating
MINJINGU,104948-5,Dispensary,Public,-3.70156,35.92848,Manyara,Operating
BABATI DISTRICT COUNCIL,120367-8,Hospital,Public,-3.90419,35.81258,Manyara,Operating
BIKIRA MARIA EMAKULATA,104322-3,Health Center,Private,-4.20498,35.57598,Manyara,Operating
MAGUGU HEALTH LABORATORY,121578-9,Health Laboratory,Private,NA,NA,Manyara,Operating
GICHAMEDA,101212-9,Dispensary,Public,-3.97266,35.71631,Manyara,Operating
LUXMANDA,103618-5,Dispensary,Private,-4.25657,35.31042,Manyara,Operating
SHAURIMOYO,107400-4,Dispensary,Public,-3.91395,35.69272,Manyara,Operating
WAZAZI MAGUGU,108339-3,Dispensary,Private,-3.99993,35.77722,Manyara,Operating
EBENEZA HEALTH  DIAGNOSTIC LABARATORY,121583-9,Health Laboratory,Private,-4.218084,35.552016,Manyara,Operating
KISANGAJI,103126-9,Dispensary,Public,-3.91603,35.73258,Manyara,Operating
QAMEYU,107044-0,Dispensary,Public,-4.18902,35.48317,Manyara,Operating
VILIMAVITATU,108262-7,Dispensary,Public,-3.77939,35.86214,Manyara,Operating
DAREDA KATI,100952-1,Health Center,Public,-4.32022,35.55334,Manyara,Operating
GAJAL,101170-9,Dispensary,Public,-4.248429,35.553344,Manyara,Operating
GEDAMAR,101189-9,Dispensary,Public,-4.27828,35.89154,Manyara,Operating
Phanuel,113684-5,Health Laboratory,Private,NA,35.42669,Manyara,Operating
MWADA,105801-5,Dispensary,Public,-3.904661,35.812877,Manyara,Operating
GALLAPO,101174-1,Health Center,Public,-4.27448,35.85022,Manyara,Operating
SECHEDA,107341-0,Dispensary,Public,-4.27833,35.26288,Manyara,Operating
SABILO,107218-0,Dispensary,Public,-4.344606,35.479432,Manyara,Operating
BOAY,100387-0,Dispensary,Public,-4.394491,35.760601,Manyara,Operating
QASH,107047-3,Dispensary,Public,-4.32285,35.86963,Manyara,Operating
MAMIRE,104211-8,Health Center,Public,-4.1558,35.84129,Manyara,Operating
LAURA,121404-8,Dispensary,Private,-3.45888,36.56722,Manyara,Operating
ENDAKIKOTI,120433-8,Dispensary,Public,-4.23987,35.50552,Manyara,Operating
GESBERT,112259-7,Dispensary,Public,-4.29778,35.58731,Manyara,Operating
KIRU,103046-9,Dispensary,Public,-4.1205,35.68063,Manyara,Operating
TARANGIRE,107772-6,Dispensary,Public,-3.75304,35.97075,Manyara,Operating
MICKY,122218-1,Health Laboratory,Private,NA,NA,Manyara,Operating
STAR MISSION,113895-7,Dispensary,Private,-3.695161,35.935055,Manyara,Operating
DABIL,100942-2,Dispensary,Public,-4.33427,35.43401,Manyara,Operating
BASHNET,100336-7,Hospital,Private,-4.21978,35.42097,Manyara,Operating
GOOD HOPE DIAGNOSTIC LABORATORY,121579-7,Health Laboratory,Private,-4.20782,35.74614,Manyara,Operating
POLISI,107021-8,Dispensary,Public,-4.21352,35.74809,Manyara,Operating
NAKWA,112032-8,Dispensary,Public,-4.24685,35.70648,Manyara,Operating
ESK,121470-9,Health Laboratory,Private,NA,NA,Manyara,Operating
SIGINO,120562-4,Dispensary,Public,-4.12456,35.45121,Manyara,Operating
MWANANCHI,111591-4,Health Center,Private,-4.20893,35.74535,Manyara,Operating
MALANGI,104168-0,Dispensary,Public,-4.13067,35.7319,Manyara,Operating
MAGEREZA,103920-5,Dispensary,Public,-4.20682,35.76219,Manyara,Operating
MERON,113673-8,Health Laboratory,Private,-4.24662,35.70757,Manyara,Operating
ALPHA,122219-9,Health Laboratory,Private,-3.66011,35.84213,Manyara,Operating
BABATI ROMAN CATHOLIC,107067-1,Dispensary,Private,-4.21125,35.74022,Manyara,Operating
HALLA,101303-6,Dispensary,Public,-4.26719,35.82146,Manyara,Operating
DICK,112038-5,Health Laboratory,Private,-4.20703,35.74297,Manyara,Operating
SABILO,108515-8,Dispensary,Private,-4.21375,35.73888,Manyara,Operating
Mutuka,114047-4,Health Center,Public,-4.1612,35.82576,Manyara,Operating
MANYARA STAR,122216-5,Health Laboratory,Private,NA,NA,Manyara,Operating
AMEN,112037-7,Health Laboratory,Private,-4.2082,35.74563,Manyara,Operating
OASIS,115016-8,Clinic,Private,NA,NA,Manyara,Operating
SIGINO,121596-1,Health Center,Public,-4.12801,35.45121,Manyara,Operating
BETHZATHA,123900-3,Health Laboratory,Private,-4.14201,35.24151,Manyara,Operating
BABATI TOWN,100211-2,Hospital,Public,-4.2093,35.75929,Manyara,Operating
MASWA EYE CARE,112910-5,Clinic,Private,-4.20811,35.75108,Manyara,Operating
MANYARA,104279-5,Hospital,Public,-4.21657,35.71661,Manyara,Operating
BABATI,112033-6,Health Laboratory,Private,-4.21287,35.75005,Manyara,Operating
MARGAKAN,111813-2,Dispensary,Private,-4.20283,35.74792,Manyara,Operating
SINGE,111178-0,Dispensary,Public,-4.24822,35.74853,Manyara,Operating
SIAY HEALHTH DIAGNOSIS,122002-9,Health Laboratory,Private,-4.01671,35.76667,Manyara,Operating
KIONGOZI,102987-5,Dispensary,Public,-4.109341,35.758787,Manyara,Operating
KUSH,120625-9,Clinic,Private,NA,NA,Manyara,Operating
HIMITI,111179-8,Dispensary,Public,-4.313072,35.741462,Manyara,Operating
KIGONGONI,123516-7,Dispensary,Private,-4.10314,35.32123,Manyara,Operating
WAZAZI,108330-2,Dispensary,Private,-4.217541,35.749311,Manyara,Operating
NAM,123197-6,Clinic,Private,-4.12001,35.45191,Manyara,Operating
MSENGA,112035-1,Health Laboratory,Private,-4.21509,35.7494,Manyara,Operating
IBUNGU,112393-4,Dispensary,Private,-4.20703,35.74297,Manyara,Operating
EAGLE,115013-5,Clinic,Private,-4.20842,35.74575,Manyara,Operating
MANYARA STAR,121059-0,Clinic,Private,-4.21134,35.76334,Manyara,Operating
CHEMCHEM,121597-9,Dispensary,Public,-4.12311,35.46712,Manyara,Operating
MAISAKA,121595-3,Health Center,Public,-4.12001,35.45191,Manyara,Operating
BONGA,100411-8,Health Center,Public,-4.349211,35.738041,Manyara,Operating
ALVES,122230-6,Health Laboratory,Private,NA,NA,Manyara,Operating
AMANI,100109-8,Maternity and Nursing Home,Private,-4.20857,35.75193,Manyara,Operating
GLORY,114641-4,Maternity and Nursing Home,Private,-6.590034,39.089291,Pwani,Operating
CHACHA WAMBURA,100903-4,Health Center,Private,-6.44513,38.89997,Pwani,Operating
Zinga,108417-7,Dispensary,Public,-6.53212,38.98666,Pwani,Operating
KONGO,103303-4,Dispensary,Public,-6.545846,38.843808,Pwani,Operating
LUKHA,112513-7,Dispensary,Private,-6.61423,39.07312,Pwani,Operating
MATIMBWA,111330-7,Health Center,Public,-6.53809,38.86727,Pwani,Operating
KITAME,113742-1,Dispensary,Public,NA,NA,Pwani,Operating
MBEGANI,104587-1,Dispensary,Public,-6.473284,38.968897,Pwani,Operating
FACGBF,114803-0,Dispensary,Private,-6.50775,38.93623,Pwani,Operating
CARAVAN HEALTH CARE,114039-1,Dispensary,Private,-6.44404,38.90676,Pwani,Operating
KEREGE,102545-1,Health Center,Public,-6.586901,39.045262,Pwani,Operating
ZINGA,112512-9,Clinic,Private,-6.53562,38.97459,Pwani,Operating
MWENDA,115015-0,Clinic,Private,-6.45085,38.90743,Pwani,Operating
MAKURUNGE,104146-6,Dispensary,Public,-6.4725,38.7827,Pwani,Operating
CHARLES  W. SLOAN (CWS),124281-7,Health Center,Private,-6.45198,38.88571,Pwani,Operating
ALSA MEDICARE,123657-9,Health Center,Private,-6.58373,39.03821,Pwani,Operating
ZAI HEALTH LABORATORY,122688-5,Health Laboratory,Private,-6.54049,38.99123,Pwani,Operating
FAD,124427-6,Health Laboratory,Private,-6.45152,38.90216,Pwani,Operating
JEN-K,122188-6,Health Laboratory,Private,-6.528725,38.98634,Pwani,Operating
HAKIKA,114303-1,Health Laboratory,Private,-6.587724,39.053875,Pwani,Operating
JAMII II,124092-8,Health Laboratory,Private,-6.62711,39.04689,Pwani,Operating
TANZANITE,114261-1,Health Laboratory,Private,-6.451071,38.894608,Pwani,Operating
SHEREMBI,122750-3,Health Laboratory,Private,NA,NA,Pwani,Operating
IBRA,113283-6,Health Laboratory,Private,-6.44604,38.90358,Pwani,Operating
MLINGOTINI,105209-1,Dispensary,Public,-6.479646,38.997622,Pwani,Operating
MAMBOSASA,124414-4,Health Laboratory,Private,-6.44881,38.81891,Pwani,Operating
MWAVI,114405-4,Dispensary,Public,-6.388637,38.616955,Pwani,Operating
PANDE,111333-1,Dispensary,Public,-6.4904,38.9774,Pwani,Operating
KIROMO,103041-0,Dispensary,Public,-6.511686,38.939199,Pwani,Operating
YOMBO,108388-0,Dispensary,Public,-6.581429,38.850326,Pwani,Operating
NAZARETH,112110-2,Dispensary,Private,-6.58705,39.04781,Pwani,Operating
ST. ELIZABETH,107580-3,Health Center,Private,-6.434835,38.898268,Pwani,Operating
ALLIANCE,123624-9,Health Center,Private,-6.76758,35.06836,Pwani,Operating
KIGONGONI,102724-2,Dispensary,Public,-6.46261,38.8661,Pwani,Operating
CHAMBEZI,100717-8,Dispensary,Public,-6.555439,38.91686,Pwani,Operating
REMLE,122707-3,Dispensary,Private,-6.44432,38.88811,Pwani,Operating
ASANTEAFYA,122749-5,Health Laboratory,Private,-6.48067,39.00125,Pwani,Operating
KIDOMOLE,111328-1,Dispensary,Public,-6.448501,38.743105,Pwani,Operating
KAOLE,102352-2,Dispensary,Public,-6.461357,38.938416,Pwani,Operating
Wena Care Mapinga.,122753-7,Clinic,Private,NA,NA,Pwani,Operating
TUNGUTUNGU,115012-7,Dispensary,Public,-6.57718,39.08501,Pwani,Operating
AMAROUNA,122596-0,Clinic,Private,-6.44439,38.90461,Pwani,Operating
MATAYA,104450-2,Dispensary,Public,-6.524534,38.895955,Pwani,Operating
FACGBF,110939-6,Maternity Home,Private,-6.44685,38.90069,Pwani,Operating
MAVURA TRUSTCARE HEALTH LABORATORY,123570-4,Health Laboratory,Private,-6.52492,38.98359,Pwani,Operating
KIEMBENI,123650-4,Health Laboratory,Private,-6.57522,39.10543,Pwani,Operating
MAPINGA,104301-7,Dispensary,Public,-6.589316,39.060756,Pwani,Operating
SOBAREVO,124280-9,Clinic,Private,-6.62434,39.06922,Pwani,Operating
Bagamoyo,100221-1,Hospital,Public,-6.437181,38.907161,Pwani,Operating
KIMALANG´OMBE,115014-3,Dispensary,Public,-6.43617,38.91414,Pwani,Operating
KINAMA,122986-3,Health Laboratory,Private,-6.45501,38.88312,Pwani,Operating
MKENGE,105065-7,Dispensary,Public,-6.46415,38.5798,Pwani,Operating
BAOBAB,122598-6,Hospital,Private,-6.60669,39.06831,Pwani,Operating
FUKAYOSI,101157-6,Dispensary,Public,-6.41253,38.67403,Pwani,Operating
IMMA,113280-2,Health Laboratory,Private,-6.44336,38.90743,Pwani,Operating
FACGBF,114299-1,Health Laboratory,Private,-6.5077567,38.936295,Pwani,Operating
BUMA,113718-1,Dispensary,Public,-6.55814,38.90516,Pwani,Operating
EPIPHANY,101109-7,Dispensary,Private,-6.45382,38.89801,Pwani,Operating
WE CARE,113282-8,Health Laboratory,Private,-6.59041,39.05929,Pwani,Operating
Chiguluka,100790-5,Dispensary,Public,-6.327717,35.431264,Dodoma,Operating
CHALI IGONGO,122873-3,Dispensary,Public,-6.89036,35.12882,Dodoma,Operating
Chibelela,100775-6,Dispensary,Public,-6.403992,35.707712,Dodoma,Operating
MKAKATIKA,120408-0,Dispensary,Public,-5.93684,35.32307,Dodoma,Operating
Mindola,104941-0,Dispensary,Public,-5.886872,35.53162,Dodoma,Operating
CHIKOPELO,100803-6,Dispensary,Private,-6.309281,35.306476,Dodoma,Operating
Makanda,104076-5,Dispensary,Public,-5.73547,35.373164,Dodoma,Operating
Zanka,108407-8,Dispensary,Public,-5.844277,35.762478,Dodoma,Operating
Kongogo,103305-9,Dispensary,Public,-5.651559,35.608366,Dodoma,Operating
UHELELA,121410-5,Dispensary,Public,-5.90676,35.27831,Dodoma,Operating
Kigwe,102733-3,Health Center,Public,-6.095235,35.492293,Dodoma,Operating
MAYAMAYA,120355-3,Dispensary,Public,-5.80178,35.79985,Dodoma,Operating
Ibihwa,101437-2,Dispensary,Public,-6.005476,35.432887,Dodoma,Operating
Mwangaza,121914-6,Health Laboratory,Private,-5.92001,35.36999,Dodoma,Operating
Chali Isangha,100703-8,Dispensary,Public,-6.250782,35.234579,Dodoma,Operating
Lamaiti,103456-0,Dispensary,Public,-5.796436,35.490119,Dodoma,Operating
Nkhome,106517-6,Dispensary,Public,-6.339067,35.562813,Dodoma,Operating
CHONDE,120354-6,Dispensary,Public,-5.75511,35.44471,Dodoma,Operating
Chifutuka,100787-1,Health Center,Public,-6.602577,35.334406,Dodoma,Operating
Bahi Makulu,100228-6,Dispensary,Public,-6.049775,35.350335,Dodoma,Operating
Bahi,100227-8,Health Center,Public,-5.96258,35.312075,Dodoma,Operating
NYAHINGA,122895-6,Dispensary,Private,-6.60155,35.33391,Dodoma,Operating
Babayu,100215-3,Dispensary,Public,-5.638693,35.703269,Dodoma,Operating
Mpamantwa,105331-3,Dispensary,Public,-5.970328,35.385133,Dodoma,Operating
Mpinga,105376-8,Dispensary,Public,-6.160236,35.349807,Dodoma,Operating
Mphangwe,105346-1,Dispensary,Public,-6.629597,35.693211,Dodoma,Operating
Zejele,108412-8,Dispensary,Public,-6.39697,35.393963,Dodoma,Operating
EXCELLENT CARE,122899-8,Dispensary,Private,-6.37625,35.66677,Dodoma,Operating
Chimendeli,100818-4,Dispensary,Public,-6.11575,35.3945,Dodoma,Operating
CHIDILO,120356-1,Dispensary,Public,-5.32696,35.54974,Dodoma,Operating
Nondwa,106565-5,Dispensary,Public,-6.427501,35.333425,Dodoma,Operating
Mpalanga,105328-9,Dispensary,Public,-6.327047,35.497579,Dodoma,Operating
Chipanga,100834-1,Health Center,Public,-6.252359,35.358247,Dodoma,Operating
Mkondai,105100-2,Dispensary,Public,-5.844327,35.762479,Dodoma,Operating
Isangha,101885-2,Dispensary,Public,-6.37873,35.6661,Dodoma,Operating
Ibugule,101453-9,Dispensary,Public,-6.419891,35.557223,Dodoma,Operating
BAHI RC,100229-4,Dispensary,Private,-5.94521,35.312127,Dodoma,Operating
CHILUNGULU,123106-7,Dispensary,Public,-5.95107,35.66719,Dodoma,Operating
Bankolo,100315-1,Dispensary,Public,-5.838545,35.451914,Dodoma,Operating
Chikola,100799-6,Dispensary,Public,-6.178904,35.418429,Dodoma,Operating
Mundemu,105684-5,Health Center,Public,-5.925784,35.68504,Dodoma,Operating
NAGULO BAHI,123908-6,Dispensary,Public,-6.59721,35.62101,Dodoma,Operating
Mwitikira,106016-9,Health Center,Public,-6.526358,35.664168,Dodoma,Operating
Magaga,103891-8,Dispensary,Public,-6.498825,35.371446,Dodoma,Operating
Mtitaa,105574-8,Health Center,Public,-6.4376,35.5949,Dodoma,Operating
Nghulugano,106381-7,Dispensary,Public,-6.124589,35.433161,Dodoma,Operating
GBM MEDICAL DIAGNOSTIC,122633-1,Health Laboratory,Private,-6.37625,35.66677,Dodoma,Operating
Chali Makulu,100704-6,Dispensary,Public,-6.160224,35.249321,Dodoma,Operating
Kisima cha Ndege,111125-1,Dispensary,Public,-5.863401,35.696756,Dodoma,Operating
Lukali,103680-5,Dispensary,Public,-5.724434,35.50562,Dodoma,Operating
Ilindi,101741-7,Dispensary,Public,-5.948311,35.542796,Dodoma,Operating
Asanje,100194-0,Dispensary,Public,-5.734873,35.72171,Dodoma,Operating
Mzogole,106055-7,Dispensary,Public,-6.204733,35.532827,Dodoma,Operating
Mnkola,105253-9,Dispensary,Public,-5.90769,35.4416,Dodoma,Operating
Bahi,113978-1,Hospital,Public,-5.9368,35.3221,Dodoma,Operating
Msisi,105477-4,Dispensary,Public,-5.839891,35.625224,Dodoma,Operating
DUTWA,101045-3,Dispensary,Public,-2.49803,33.97798,Simiyu,Operating
CHUNGU CHA BAWAWA,121402-2,Dispensary,Public,-2.46671,34.13875,Simiyu,Operating
HALAWA,101298-8,Dispensary,Public,-2.47756,34.23553,Simiyu,Operating
MATONGO GEREZANI,109672-6,Dispensary,Public,-2.397773,34.17544,Simiyu,Operating
MASEWA,104397-5,Dispensary,Public,-2.34717,34.00426,Simiyu,Operating
MATONGO,104480-9,Health Center,Public,-2.35022,34.06758,Simiyu,Operating
SAKWE,107242-0,Dispensary,Public,-2.76766,33.85957,Simiyu,Operating
GASUMA,101185-7,Dispensary,Public,-2.52437,34.11574,Simiyu,Operating
IGEGU,101538-7,Dispensary,Public,-2.42796,33.961327,Simiyu,Operating
PUGU,112813-1,Dispensary,Public,-2.82271,33.84395,Simiyu,Operating
LULAYU,103702-7,Dispensary,Public,-2.60832,33.90207,Simiyu,Operating
NYAMIKOMA,106727-1,Dispensary,Public,-2.31327,33.96641,Simiyu,Operating
MWASINASI,105974-0,Dispensary,Public,-2.662,34.27333,Simiyu,Operating
BANEMHI,100306-0,Dispensary,Public,-2.62339,34.0455,Simiyu,Operating
MKOMBOZI JOSEPH,122924-4,Dispensary,Private,-2.64772,34.16134,Simiyu,Operating
NKOLOLO,106530-9,Dispensary,Public,-2.641446,34.160438,Simiyu,Operating
KASOLI,102443-9,Dispensary,Public,-2.57833,33.67857,Simiyu,Operating
MWASUBUYA,105976-5,Dispensary,Public,-2.60984,33.76779,Simiyu,Operating
WAZAZI DUTWA,109219-6,Dispensary,Private,-2.51146,33.96864,Simiyu,Operating
MWAMLAPA,105891-6,Dispensary,Public,-2.63624,34.66702,Simiyu,Operating
MISWAKI,104992-3,Dispensary,Public,-2.57921,33.80434,Simiyu,Operating
MWAMONDI,115080-4,Dispensary,Public,-2.55056,33.93831,Simiyu,Operating
IHUSI,101628-6,Dispensary,Public,-2.5861,34.25456,Simiyu,Operating
KILABELA,109221-2,Dispensary,Public,-2.54252,34.05027,Simiyu,Operating
ITUBUKILO,112814-9,Dispensary,Public,-2.80982,33.81453,Simiyu,Operating
SONGAMBELE,107541-5,Hospital,Private,-2.64311,34.16288,Simiyu,Operating
IKUNGULYAMBESHI,108781-6,Dispensary,Public,-2.57982,33.72621,Simiyu,Operating
SAPIWI,107300-6,Dispensary,Public,-2.37285,33.96306,Simiyu,Operating
NYAWA,106834-5,Dispensary,Public,-2.45944,34.13062,Simiyu,Operating
NYAMSWA,106746-1,Dispensary,Public,-2.6445,33.80844,Simiyu,Operating
IKUNGULYABASHASHI,101688-0,Dispensary,Public,-2.60944,33.94662,Simiyu,Operating
NGULYATI,114460-9,Health Laboratory,Private,-2.69458,33.839565,Simiyu,Operating
SALALILYA,120756-2,Dispensary,Public,-2.39285,34.12631,Simiyu,Operating
BARIADI,113642-3,Hospital,Public,-2.52512,33.96545,Simiyu,Operating
IKUNGULYANDILI,108832-7,Dispensary,Public,-2.58495,34.11266,Simiyu,Operating
GAMBOSI,101179-0,Dispensary,Public,-2.60745,33.84842,Simiyu,Operating
AICT IGAGANULWA,101046-1,Dispensary,Private,-2.517561,33.971206,Simiyu,Operating
DORCAS,112845-3,Maternity and Nursing Home,Private,-2.51146,33.968636,Simiyu,Operating
BOGOHE MEDICAL HEALTH,123684-3,Health Laboratory,Private,-2.64287,34.15771,Simiyu,Operating
GIBESHI,101211-1,Dispensary,Public,-2.43991,34.1967,Simiyu,Operating
NG'ALITA,111257-2,Dispensary,Public,-2.40845,34.01389,Simiyu,Operating
BYUNA,100667-5,Health Center,Public,-2.57252,34.15545,Simiyu,Operating
ISANGA,101878-7,Dispensary,Public,-2.83461,33.94178,Simiyu,Operating
MALAIKA,113108-5,Health Laboratory,Private,-2.802,33.98909,Simiyu,Operating
DR. MWIJAGE,101020-6,Clinic,Private,-2.79974,33.99396,Simiyu,Operating
NGULYATI,106437-7,Health Center,Public,NA,NA,Simiyu,Operating
MBITI,114884-0,Dispensary,Public,-2.74199,33.89573,Simiyu,Operating
DITIMA,100984-4,Dispensary,Public,-2.65201,33.87073,Simiyu,Operating
MAJAHIDA AICT,104042-7,Dispensary,Private,-2.83488,33.99275,Simiyu,Operating
POLICE,121076-4,Dispensary,Public,-2.78332,33.99271,Simiyu,Operating
SANUNGU,114887-3,Dispensary,Public,-2.76431,34.02303,Simiyu,Operating
Bariadi Medical,121859-3,Health Laboratory,Private,-2.80048,33.98706,Simiyu,Operating
KANUMBA,122103-5,Health Laboratory,Private,-2.80831,33.99129,Simiyu,Operating
KILULU,109705-4,Dispensary,Private,-2.85255,34.05811,Simiyu,Operating
AMANI,122114-2,Health Laboratory,Private,NA,NA,Simiyu,Operating
OLD MASWA,106893-1,Dispensary,Private,-2.68237,33.9943,Simiyu,Operating
SIMIYU,113724-9,Hospital,Public,-2.72458,33.99038,Simiyu,Operating
MATALE,104443-7,Dispensary,Public,-2.74411,34.02571,Simiyu,Operating
MADUHU,101010-7,Dispensary,Private,-2.80901,33.98333,Simiyu,Operating
BARIADI TOWN COUNCIL,100327-6,Hospital,Public,NA,33.99557,Simiyu,Operating
TUMAINI,113102-8,Health Laboratory,Private,-2.80033,33.98984,Simiyu,Operating
MWANALEGUMA,105897-3,Dispensary,Private,-2.80237,33.99191,Simiyu,Operating
BUNAMHALA CHUONI,100562-8,Dispensary,Public,-2.85696,34.01386,Simiyu,Operating
SIMIYU VISION CENTRE & OPTICAL HOUSE,110372-0,Clinic,Private,-2.80764,33.98415,Simiyu,Operating
NYAUMATA,106833-7,Dispensary,Public,-2.73737,33.96858,Simiyu,Operating
GUDUWE,108819-4,Dispensary,Public,-2.68351,33.92673,Simiyu,Operating
NYANGAKA,121591-2,Dispensary,Public,-2.78402,33.96432,Simiyu,Operating
EDEN,112338-9,Dispensary,Private,-2.80554,NA,Simiyu,Operating
BUPANDAGILA - SDA,100000-9,Dispensary,Private,-2.64496,34.01009,Simiyu,Operating
MWAKIBUGA,105828-8,Dispensary,Public,-2.5642,33.98331,Simiyu,Operating
MUUNGANO,105737-1,Health Center,Public,-2.797851,33.991817,Simiyu,Operating
GISADI,121592-0,Dispensary,Public,-2.64838,34.02814,Simiyu,Operating
IMALILO,101790-4,Dispensary,Public,-2.85536,33.97102,Simiyu,Operating
BARIADI-MAGEREZA,100328-4,Dispensary,Public,-2.75329,34.0046,Simiyu,Operating
NYANGOKOLWA,109673-4,Dispensary,Public,-2.74632,34.06121,Simiyu,Operating
KASOZIBAKAYA,102447-0,Dispensary,Public,-2.81081,31.68854,Kagera,Operating
KISENGA,121297-6,Dispensary,Public,NA,NA,Kagera,Operating
ST.CLARA,108750-1,Dispensary,Private,-2.87464,31.40698,Kagera,Operating
RUNAZI,107156-2,Dispensary,Public,-2.79683,31.43202,Kagera,Operating
MUBABA,122499-7,Dispensary,Public,-3.28336,31.46191,Kagera,Operating
BIHARAMULO,100361-5,Hospital,Private,-2.63359,31.31463,Kagera,Operating
RUGANZU,107132-3,Dispensary,Public,-3.11129,31.13704,Kagera,Operating
MIGANGO,121257-0,Dispensary,Public,NA,NA,Kagera,Operating
23KJ,108548-9,Dispensary,Public,-2.63157,31.33744,Kagera,Operating
TUMAINI,107921-9,Dispensary,Private,-3.03719,31.2224,Kagera,Operating
